# Sensor Via Dei Lavoratori, Corsico, Italy (Citizen Science project sensor.community/59970)
# https://aqicn.org/station/@197593/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-03-26T00:00:00.000Z,6.38,7.68,6.86,6.68,7.15,0.43,10
2021-03-27T00:00:00.000Z,3.17,43.38,8.05,4.65,16.07,6.658,179
2021-03-28T00:00:00.000Z,6.35,367.08,10.16,7.88,18.13,46.038,94
2021-03-29T00:00:00.000Z,3.47,30.5,8.98,5.68,13.23,4.92,194
2021-03-30T00:00:00.000Z,13.85,42.4,25.04,21.9,33.67,6.899,218
2021-03-31T00:00:00.000Z,13.65,48.78,25.38,20.75,40.88,10.905,198
2021-04-01T00:00:00.000Z,1.63,46.83,21.77,2.6,32.08,14.136,176
2021-04-02T00:00:00.000Z,1.77,53.2,3.5,2.5,4.76,6.465,201
2021-04-03T00:00:00.000Z,2.5,94.05,6.15,4.65,10.15,10.383,207
2021-04-04T00:00:00.000Z,1.95,37.92,3.45,2.9,5.78,7.09,205
2021-04-05T00:00:00.000Z,1.73,12.73,2.84,2.58,4.34,1.596,132
2021-04-06T00:00:00.000Z,0.22,5.68,1.73,0.81,2.37,1.133,240
2021-04-07T00:00:00.000Z,0.4,15.57,1.24,0.8,5.35,2.735,166
2021-04-08T00:00:00.000Z,1.27,19.02,2.2,1.8,2.88,1.644,192
2021-04-09T00:00:00.000Z,0.98,8.57,3.82,2.2,5.3,1.755,186
2021-04-10T00:00:00.000Z,1.2,21.8,1.97,1.74,3.3,3.457,164
2021-04-11T00:00:00.000Z,1.9,26,6.55,3.24,12.84,7.177,101
2021-04-12T00:00:00.000Z,0.7,29.27,1.95,1.05,9.19,6.202,62
2021-04-13T00:00:00.000Z,0.6,16.35,3.83,2.29,5.25,2.591,119
2021-04-14T00:00:00.000Z,4,34.33,6.57,5.6,8.15,2.879,130
2021-04-15T00:00:00.000Z,1.08,20.27,6,4.88,6.63,2.687,91
2021-04-16T00:00:00.000Z,3.7,18.48,10.4,5.7,11.7,3.383,126
2021-04-17T00:00:00.000Z,9.43,19.92,15.36,12.52,16.89,2.496,144
2021-04-18T00:00:00.000Z,6.45,18.6,13.24,11.98,15.21,2.461,132
2021-04-19T00:00:00.000Z,8.07,28.35,13.06,11.57,20.58,5.47,130
2021-04-20T00:00:00.000Z,2.47,25.35,7.4,5.93,14.73,5.701,119
2021-04-21T00:00:00.000Z,3.58,9.88,6.69,5.57,7.67,1.449,116
2021-04-22T00:00:00.000Z,9.1,36.92,16.17,13.48,23.42,6.081,119
2021-04-23T00:00:00.000Z,10.5,35.79,15.63,12.43,28.09,8.514,108
2021-04-24T00:00:00.000Z,7.82,25.02,17.02,11.02,18.39,4.053,127
2021-04-25T00:00:00.000Z,2.25,22.3,14.65,6.95,16.77,5.749,163
2021-04-26T00:00:00.000Z,2.67,26.13,16,10.83,19.26,5.92,133
2021-04-27T00:00:00.000Z,9.69,23.58,15.33,13.52,19.45,3.24,130
2021-04-28T00:00:00.000Z,10.8,48.17,23.33,18.77,33.2,9.543,126
2021-04-29T00:00:00.000Z,26.15,60,38.75,33.11,44.4,8.532,117
2021-04-30T00:00:00.000Z,3.1,29.33,9.88,6.15,12.18,5.405,103
2021-05-01T00:00:00.000Z,1,22.83,14.52,6.68,17.1,6.259,135
2021-05-02T00:00:00.000Z,0.2,7.9,0.88,0.6,1.38,0.812,135
2021-05-03T00:00:00.000Z,0.5,6.35,1.8,1.38,2.6,1.395,122
2021-05-04T00:00:00.000Z,1.12,8.23,2.79,2.04,3.63,1.341,120
2021-05-05T00:00:00.000Z,2.85,14.6,4.18,3.75,4.78,1.215,119
2021-05-06T00:00:00.000Z,1.8,9.77,4.07,2.89,5.3,1.684,109
2021-05-07T00:00:00.000Z,0.2,10.05,4.05,0.45,6.22,3.325,123
2021-05-08T00:00:00.000Z,0.5,4.15,1.4,1.2,1.65,0.514,97
2021-05-09T00:00:00.000Z,2.78,5.25,3.55,3.1,4,0.606,23
2021-05-10T00:00:00.000Z,3.03,34.13,5.05,4.28,7.81,7.924,125
2021-05-11T00:00:00.000Z,1.02,26.15,7.18,3.38,8.41,3.47,124
2021-05-12T00:00:00.000Z,0.2,8.18,2.2,1.2,4.07,2.379,114
2021-05-13T00:00:00.000Z,0.3,11,0.95,0.68,1.39,1.273,144
2021-05-14T00:00:00.000Z,0.8,27.3,3.92,1.59,10.89,5.063,129
2021-05-15T00:00:00.000Z,0.43,23.77,3.1,1.5,15.13,7.097,145
2021-05-16T00:00:00.000Z,1.5,12.32,3.75,3.1,6.53,2.534,147
2021-05-17T00:00:00.000Z,0.2,11.4,0.9,0.52,2.29,3.157,129
2021-05-18T00:00:00.000Z,0.3,429.65,1.6,0.98,2.22,40.736,111
2021-05-19T00:00:00.000Z,0.1,5.38,0.8,0.5,1.3,0.931,140
2021-05-20T00:00:00.000Z,0.1,3.83,0.94,0.4,3.08,1.292,152
2021-05-21T00:00:00.000Z,0.43,6.15,1.27,0.98,1.7,0.66,142
2021-05-22T00:00:00.000Z,1.48,7.38,2.7,2.29,3.74,1.287,121
2021-05-23T00:00:00.000Z,0.8,14.3,2.5,1.48,5.65,4.28,162
2021-05-24T00:00:00.000Z,1.3,21.08,3.85,2.85,8.69,4.659,146
2021-05-25T00:00:00.000Z,0.5,26.52,2.85,1.35,18.8,9.452,162
2021-05-26T00:00:00.000Z,1.25,7.97,3.71,2.83,5.27,1.593,160
2021-05-27T00:00:00.000Z,1.14,12.4,2.15,1.75,2.83,2.157,150
2021-05-28T00:00:00.000Z,1.8,274.25,4.09,2.65,10.19,38.432,155
2021-05-29T00:00:00.000Z,1.9,21.8,4.84,2.67,7.61,4.651,128
2021-05-30T00:00:00.000Z,1.14,16.77,2.1,1.65,3.35,1.545,167
2021-05-31T00:00:00.000Z,1.4,8.07,3.53,2.58,4.3,1.43,136
2021-06-01T00:00:00.000Z,2.7,12.63,7.47,5.81,8.25,2.105,165
2021-06-02T00:00:00.000Z,1.2,14.07,5.43,4.09,6.63,2.186,143
2021-06-03T00:00:00.000Z,1.5,48.55,2.94,2,10.44,7.139,144
2021-06-04T00:00:00.000Z,1.23,4.8,1.91,1.7,2.45,0.712,146
2021-06-05T00:00:00.000Z,1.38,6.28,2.6,2.2,3.15,0.839,155
2021-06-06T00:00:00.000Z,1.35,17,2.8,2.1,6.7,3.946,183
2021-06-07T00:00:00.000Z,3.3,24.85,10.51,6.71,14.5,5.786,328
2021-06-08T00:00:00.000Z,3.4,14,7.67,4.9,10.73,3.1,235
2021-06-09T00:00:00.000Z,1.83,14.75,5.14,3.83,10.82,3.675,262
2021-06-10T00:00:00.000Z,1.8,25.75,6.5,4.57,9.88,4.964,176
2021-06-11T00:00:00.000Z,3.6,24,11.82,7.97,15.3,5.288,179
2021-06-12T00:00:00.000Z,4,28.95,9.5,5.75,16.26,6.731,149
2021-06-13T00:00:00.000Z,0.73,22.45,3.95,2.38,11.38,5.494,155
2021-06-14T00:00:00.000Z,3.47,21.7,6.05,5.05,14.23,5.366,194
2021-06-15T00:00:00.000Z,2.04,11.3,3.47,3,3.8,1.091,125
2021-06-16T00:00:00.000Z,7.55,17.85,10.63,9.6,13.52,2.55,114
2021-06-17T00:00:00.000Z,4.2,27.2,12.57,10.21,15.07,4.811,233
2021-06-18T00:00:00.000Z,1.98,7.4,4.05,2.83,4.93,1.193,238
2021-06-19T00:00:00.000Z,2.22,6.15,3.32,3.03,3.63,0.529,270
2021-06-20T00:00:00.000Z,2,5.82,4.09,3.6,4.47,0.745,305
2021-06-21T00:00:00.000Z,3,6.5,5.03,4.18,5.55,0.782,267
2021-06-22T00:00:00.000Z,1.6,9.75,3.03,2.29,3.45,0.823,227
2021-06-23T00:00:00.000Z,1.35,6.57,3.1,2.29,3.9,1.004,279
2021-06-24T00:00:00.000Z,0.7,5.55,1.85,1.25,3.32,1.2,260
2021-06-25T00:00:00.000Z,0.6,6.2,1.21,1.1,1.5,0.444,288
2021-06-26T00:00:00.000Z,0.8,4.5,1.6,1.23,2.65,0.912,309
2021-06-27T00:00:00.000Z,1.2,14.5,2.9,1.85,3.95,1.934,300
2021-06-28T00:00:00.000Z,1.23,21.45,2.75,1.74,3.63,1.815,289
2021-06-29T00:00:00.000Z,1.1,4.25,2.35,2,2.88,0.628,309
2021-06-30T00:00:00.000Z,0.7,8.69,2.63,1.75,4,1.882,290
2021-07-01T00:00:00.000Z,0.4,4.47,1.8,0.73,2.87,1.116,257
2021-07-02T00:00:00.000Z,0.56,4.72,2.09,1.33,2.5,0.721,244
2021-07-03T00:00:00.000Z,1.7,7.55,3.25,2.4,4.72,1.376,327
2021-07-04T00:00:00.000Z,3.17,27.92,7.68,5.3,10.25,3.589,314
2021-07-05T00:00:00.000Z,0.7,17,3.83,1.94,5.09,2.35,257
2021-07-06T00:00:00.000Z,1.27,8.93,2.52,1.92,3.03,0.869,296
2021-07-07T00:00:00.000Z,1.7,17.3,3.15,2.63,7.04,3.945,265
2021-07-08T00:00:00.000Z,0.3,20.6,3,2.31,6.82,3.088,281
2021-07-09T00:00:00.000Z,0.1,3.8,0.6,0.45,0.9,0.591,326
2021-07-10T00:00:00.000Z,0.55,11.2,1.49,1.1,1.99,0.955,320
2021-07-11T00:00:00.000Z,0.7,13.98,1.38,1.1,2.2,2.051,360
2021-07-12T00:00:00.000Z,2.2,6.78,4.07,3.63,4.57,0.825,263
2021-07-13T00:00:00.000Z,0.6,13.95,3.7,2.1,8.94,4.126,233
2021-07-14T00:00:00.000Z,1.3,6.35,2.2,1.87,3.9,1.304,260
2021-07-15T00:00:00.000Z,1.4,24.63,2.52,2.2,3.17,1.57,311
2021-07-16T00:00:00.000Z,0.32,7.3,3.35,2.1,4.55,1.636,263
2021-07-17T00:00:00.000Z,0.68,13.88,3.7,1.64,5.39,2.169,324
2021-07-18T00:00:00.000Z,1.2,26.9,4.3,2.22,16.94,7.783,277
2021-07-19T00:00:00.000Z,2.5,22.65,3.9,3.45,4.3,1.49,246
2021-07-20T00:00:00.000Z,2.42,10.3,4.8,3.28,5.72,1.51,262
2021-07-21T00:00:00.000Z,2.85,13.3,5.13,4.59,5.8,1.85,293
2021-07-22T00:00:00.000Z,5.37,16.3,7.82,7.09,8.52,1.397,244
2021-07-23T00:00:00.000Z,4.59,16.88,7.53,6.23,9.57,2.462,293
2021-07-24T00:00:00.000Z,4.59,26.85,13,11.55,16.93,4.328,286
2021-07-25T00:00:00.000Z,2.5,25.4,6.62,5,17.64,6.245,318
2021-07-26T00:00:00.000Z,1.6,12.02,5.82,3.2,7.65,2.568,329
2021-07-27T00:00:00.000Z,4.59,34.08,7.9,6.85,10,3.242,347
2021-07-28T00:00:00.000Z,4,58.88,7.17,6.15,11.2,5.057,339
2021-07-29T00:00:00.000Z,4.18,9.8,5.7,4.97,7.45,1.482,303
2021-07-30T00:00:00.000Z,4.97,13.88,9.94,8.13,11.98,2.153,248
2021-07-31T00:00:00.000Z,2.04,14,7.63,4.78,10.88,3.366,261
2021-08-01T00:00:00.000Z,0.98,6.1,3.4,2.58,4.05,1.231,252
2021-08-02T00:00:00.000Z,1.85,10.6,3,2.63,4.47,1.781,242
2021-08-03T00:00:00.000Z,1.6,7.45,3.36,2.25,5.48,1.675,260
2021-08-04T00:00:00.000Z,2.15,22.2,4.07,3.13,11.93,4.606,223
2021-08-05T00:00:00.000Z,0.65,6.82,2.2,1.7,3,1.461,255
2021-08-06T00:00:00.000Z,1.4,3.9,2.72,2.38,3,0.437,320
2021-08-07T00:00:00.000Z,2.33,5.18,3.19,2.97,3.43,0.45,324
2021-08-08T00:00:00.000Z,1.3,6.43,2.85,1.92,3.75,1.248,289
2021-08-09T00:00:00.000Z,1.27,3.85,1.95,1.75,2.19,0.402,232
2021-08-10T00:00:00.000Z,2.1,27.6,4.28,3.72,4.75,1.909,302
2021-08-11T00:00:00.000Z,4.38,19.87,5.6,5.09,6.13,1.189,236
2021-08-12T00:00:00.000Z,3.9,8.68,6,5.2,6.79,0.974,293
2021-08-13T00:00:00.000Z,4.5,22.88,7.78,6.5,9.86,2.756,536
2021-08-14T00:00:00.000Z,4.3,9.57,6.27,5.44,7.46,1.241,448
2021-08-15T00:00:00.000Z,4.8,28.13,8.18,6.77,9.55,2.086,471
2021-08-16T00:00:00.000Z,1.23,9.13,6.06,4.78,6.7,1.786,524
2021-08-17T00:00:00.000Z,0.88,6.57,1.65,1.42,1.9,0.62,543
2021-08-18T00:00:00.000Z,1.1,3.3,1.77,1.58,1.97,0.315,455
2021-08-19T00:00:00.000Z,1.42,18.52,2.2,2.02,2.54,0.899,551
2021-08-20T00:00:00.000Z,1.53,5.25,2.54,2.25,3.1,0.74,516
2021-08-21T00:00:00.000Z,2.54,25.6,3.8,3.34,4.45,2.178,552
2021-08-22T00:00:00.000Z,3.15,12.65,5.65,4.71,6.72,1.327,508
2021-08-23T00:00:00.000Z,1.5,14.68,6.19,2.9,8.03,2.993,556
2021-08-24T00:00:00.000Z,1.14,34.97,2.6,2,3.55,4.621,499
2021-08-25T00:00:00.000Z,0.68,69,1.55,1.2,1.95,8.299,531
2021-08-26T00:00:00.000Z,1.14,13.82,2.08,1.65,2.84,1.068,385
2021-08-27T00:00:00.000Z,1.3,12.85,3.12,1.9,3.97,2.638,424
2021-08-28T00:00:00.000Z,1.63,31.88,3.2,2.5,3.7,4.019,380
2021-08-29T00:00:00.000Z,0.75,43.75,2.17,1.2,2.94,4.458,396
2021-08-30T00:00:00.000Z,1.1,46.42,2.25,1.9,2.88,2.739,527
2021-08-31T00:00:00.000Z,1.17,8.5,3.13,2.2,4.4,1.531,534
2021-09-01T00:00:00.000Z,1.45,31.67,3.58,2.5,4.84,2.42,527
2021-09-02T00:00:00.000Z,1.3,20.8,4.8,2.06,6.93,3.865,514
2021-09-03T00:00:00.000Z,2.67,46.13,4.03,3.58,5.05,7.093,548
2021-09-04T00:00:00.000Z,3.73,17.52,6.6,5.22,9.73,3.219,554
2021-09-05T00:00:00.000Z,3.83,6.4,5.13,4.8,5.47,0.476,466
2021-09-06T00:00:00.000Z,3.22,70.88,5.09,4.16,7.95,7.439,477
2021-09-07T00:00:00.000Z,4.43,66.83,7.18,5.88,10.55,4.554,453
2021-09-08T00:00:00.000Z,4.65,23.33,7.34,6.15,8.51,1.867,580
2021-09-09T00:00:00.000Z,4.53,15.02,6.8,5.95,8.63,1.662,507
2021-09-10T00:00:00.000Z,5.97,28.35,10.07,8.8,12.9,2.918,574
2021-09-11T00:00:00.000Z,6.83,75.06,12.95,11.02,18.57,6.87,577
2021-09-12T00:00:00.000Z,4.88,58.08,11.89,9.65,15.9,6.597,574
2021-09-13T00:00:00.000Z,5.09,34.1,9.9,8.18,13.35,3.394,575
2021-09-14T00:00:00.000Z,4.5,20.7,9.6,7.1,12.24,3.874,584
2021-09-15T00:00:00.000Z,3.22,32.97,6.18,4.45,8.43,2.467,570
2021-09-16T00:00:00.000Z,1.27,54.7,11.23,5.45,15.8,7.231,575
2021-09-17T00:00:00.000Z,3,38.67,15.77,5.74,25.24,9.936,569
2021-09-18T00:00:00.000Z,2.08,34.85,14.23,10.19,24.09,8.32,581
2021-09-19T00:00:00.000Z,0.4,23.77,2.29,0.88,13.4,7.551,575
2021-09-20T00:00:00.000Z,0.4,13.25,1.02,0.75,1.4,0.79,559
2021-09-21T00:00:00.000Z,1.12,61.53,2.89,2.1,3.92,4.355,578
2021-09-22T00:00:00.000Z,5.2,16.32,11.6,9.3,12.82,2.331,579
2021-09-23T00:00:00.000Z,3.42,47.22,10.74,7.45,14.3,4.321,578
2021-09-24T00:00:00.000Z,4.72,37.47,13.77,10,17.07,7.627,571
2021-09-25T00:00:00.000Z,16.27,50.03,27.65,22.3,31.8,5.779,579
2021-09-26T00:00:00.000Z,16.23,81.09,31.9,26.7,41.3,10.954,554
2021-09-27T00:00:00.000Z,8.4,48.88,25.1,15.5,29.95,11.042,474
2021-09-28T00:00:00.000Z,11.53,47.4,30.42,26.66,36.5,7.197,577
2021-09-29T00:00:00.000Z,2.42,50.13,7.13,5.01,11.13,12.334,561
2021-09-30T00:00:00.000Z,1.77,19.95,5.6,3.96,8.69,4.511,556
2021-10-01T00:00:00.000Z,1.4,8.32,2.65,2.2,4.13,1.38,535
2021-10-02T00:00:00.000Z,3.15,33.75,9.77,7.73,11.68,3.437,549
2021-10-03T00:00:00.000Z,3.78,22.5,15.43,8.73,16.97,4.663,557
2021-10-04T00:00:00.000Z,6.8,44.9,21.63,14.69,25.22,6.735,561
2021-10-05T00:00:00.000Z,1.23,28.73,8.52,3.25,19.44,8.052,573
2021-10-06T00:00:00.000Z,0.1,38.54,1.87,1,11.5,10.181,570
2021-10-07T00:00:00.000Z,0.2,10.35,3.05,1.17,4.3,2.28,559
2021-10-08T00:00:00.000Z,1.4,11.52,3.97,2.94,5.93,1.768,565
2021-10-09T00:00:00.000Z,3.63,16.48,5,4.59,6.22,2.033,562
2021-10-10T00:00:00.000Z,4.5,16.13,7.2,6.47,9.5,2.24,562
2021-10-11T00:00:00.000Z,5.28,66.63,15.5,10.8,18.07,5.264,574
2021-10-12T00:00:00.000Z,10.57,40.13,17.55,15.73,19,3.17,563
2021-10-13T00:00:00.000Z,11.7,36.38,21,17.88,26.2,5.326,519
2021-10-14T00:00:00.000Z,2.29,22,7.7,4.95,9.4,2.79,565
2021-10-15T00:00:00.000Z,13.05,38.15,17.64,15.92,24.19,4.947,552
2021-10-16T00:00:00.000Z,20.17,45.6,29.92,26.83,34.72,4.836,566
2021-10-17T00:00:00.000Z,13.23,39.5,25.42,19.23,31.12,6.981,569
2021-10-18T00:00:00.000Z,16.55,105.43,25.7,22.27,32.04,7.839,543
2021-10-19T00:00:00.000Z,35.42,55.17,40.63,38.25,45.89,4.656,261
2021-12-05T00:00:00.000Z,38.45,49.03,42.13,40.83,43.57,2.25,173
2021-12-06T00:00:00.000Z,30.58,57.97,40.25,38.7,43.22,4.189,511
2021-12-07T00:00:00.000Z,5.63,38.33,22.13,11.19,31.94,10.272,529
2021-12-08T00:00:00.000Z,15.27,58.2,25,21.94,27.44,4.09,513
2021-12-09T00:00:00.000Z,19.8,39.03,29.23,26.87,31.19,3.306,540
2021-12-10T00:00:00.000Z,3.9,87.88,16.5,10.85,20.44,7.941,513
2021-12-11T00:00:00.000Z,11.63,57.3,18.3,15.92,30.22,8.257,529
2021-12-12T00:00:00.000Z,12.68,36.22,20.84,18.39,25.67,5.42,446
2021-12-13T00:00:00.000Z,12.65,55.42,27.24,24.01,34.36,7.858,444
2021-12-14T00:00:00.000Z,19.7,64.47,44.19,39.88,51.91,9.868,472
2021-12-15T00:00:00.000Z,40.72,99.57,53.38,49.67,59.74,9.457,517
2021-12-16T00:00:00.000Z,45.3,91.18,58.2,54.17,67.66,11.433,521
2021-12-17T00:00:00.000Z,48.42,87.5,63.89,55.03,72.5,9.675,538
2021-12-18T00:00:00.000Z,37.58,90.7,49.46,45.47,52.45,5.472,526
2021-12-19T00:00:00.000Z,27.48,190.3,40.36,36.33,45.54,11.859,528
2021-12-20T00:00:00.000Z,8.68,88.38,29.88,24.3,36.47,8.977,513
2021-12-21T00:00:00.000Z,23.83,50,37.92,30.4,42.65,6.818,546
2021-12-22T00:00:00.000Z,17.8,50,35.13,31.65,38.52,5.615,537
2021-12-23T00:00:00.000Z,20.2,54.95,30.95,27.73,38.5,6.328,511
2021-12-24T00:00:00.000Z,19.3,69.03,43.58,36.04,50.49,10.341,537
2021-12-25T00:00:00.000Z,26.55,111.8,45.22,41.8,48.58,6.857,526
2021-12-26T00:00:00.000Z,32.2,63.67,44.58,41.95,48.55,5.772,535
2021-12-27T00:00:00.000Z,40.17,82.85,63.42,60.47,68.88,8.847,551
2021-12-28T00:00:00.000Z,36.79,76.75,55.83,45.33,60.95,8.843,543
2021-12-29T00:00:00.000Z,21.58,57,31.7,27.73,38.35,6.792,563
2021-12-30T00:00:00.000Z,22.77,73.5,38.22,30.5,44.38,8.667,546
2021-12-31T00:00:00.000Z,23.45,254.88,34.81,27.69,44.63,30.668,556
2022-01-01T00:00:00.000Z,22.92,239.43,39.15,31.27,50.85,36.269,546
2022-01-02T00:00:00.000Z,22.85,80.53,43.65,38,49.3,10.883,551
2022-01-03T00:00:00.000Z,17.1,38.29,28.23,21.92,31.88,5.475,545
2022-01-04T00:00:00.000Z,8.18,50.1,36.5,27.13,41.7,10.844,558
2022-01-05T00:00:00.000Z,0.5,44.67,23.92,18.6,30.75,12.57,559
2022-01-06T00:00:00.000Z,0.75,22.02,4.37,2.29,9.99,5.175,564
2022-01-07T00:00:00.000Z,4.7,96.2,12.89,10.75,17.89,5.987,572
2022-01-08T00:00:00.000Z,15.07,48.65,28.92,20.8,37.97,8.816,526
2022-01-09T00:00:00.000Z,29.4,66.43,42.53,39.03,44.9,4.312,514
2022-01-10T00:00:00.000Z,32.78,76.38,51.69,44.86,57.48,8.803,532
2022-01-11T00:00:00.000Z,4.3,40.4,21.91,16.76,32.86,9.606,548
2022-01-12T00:00:00.000Z,11.32,32.04,17.23,14.75,19.75,3.758,560
2022-01-13T00:00:00.000Z,25.2,58.5,28.88,27.75,32.4,3.751,251
2022-05-31T00:00:00.000Z,6,21.33,13.39,9.64,16.39,3.659,320
2022-06-01T00:00:00.000Z,2.72,38.25,8.93,4.3,11.38,7.113,495
2022-06-02T00:00:00.000Z,3.97,11.45,7.52,6.15,9.09,1.837,168
2022-06-03T00:00:00.000Z,5.7,32.2,10.95,7.6,17.3,6.157,319
2022-06-04T00:00:00.000Z,2.63,69.34,5.77,4.34,6.47,3.898,446
2022-06-05T00:00:00.000Z,1.38,43.53,8.93,2.65,18.94,9.273,417
2022-06-06T00:00:00.000Z,1.2,11.32,2.65,1.77,4.82,2.726,351
2022-06-07T00:00:00.000Z,0.8,12.5,2.25,1.67,3.8,3.257,531
2022-06-08T00:00:00.000Z,0.73,35.85,3.1,1.7,6.4,2.993,511
2022-06-09T00:00:00.000Z,0.1,15.38,0.7,0.3,7.25,4.64,497
2022-06-10T00:00:00.000Z,0.13,62.42,0.52,0.4,0.95,7.867,482
2022-06-11T00:00:00.000Z,0.75,11.9,2.2,1.75,3.03,1.094,471
2022-06-12T00:00:00.000Z,0.9,59.2,2.4,1.84,3.29,8.413,493
2022-06-13T00:00:00.000Z,1.25,51.4,3.1,2.06,3.96,2.912,476
2022-06-14T00:00:00.000Z,2.5,59.38,5,3.4,6.28,5.992,387
2022-06-15T00:00:00.000Z,2.08,32.63,3.7,2.8,5.39,2.36,508
2022-06-16T00:00:00.000Z,2.15,18.82,5.86,4.57,7.65,2.959,500
2022-06-17T00:00:00.000Z,2.2,19.89,7.22,6.25,10.14,2.954,425
2022-06-18T00:00:00.000Z,2.08,8.73,3.38,2.92,4.09,0.767,498
2022-06-19T00:00:00.000Z,1.6,7.63,4.03,3.3,5.13,1.255,451
2022-06-20T00:00:00.000Z,1.92,13.52,3.33,2.88,4.2,1.033,385
2022-06-21T00:00:00.000Z,2.2,8.68,3.55,2.9,3.97,0.688,385
2022-06-22T00:00:00.000Z,2.7,21.48,8.15,3.95,12.2,5.352,359
2022-06-23T00:00:00.000Z,3.03,19.57,8.38,4.82,13.68,4.361,335
2022-06-24T00:00:00.000Z,1.1,37.63,2.9,1.9,3.65,3.834,566
2022-06-25T00:00:00.000Z,0.9,22.5,1.7,1.32,2.1,1.304,568
2022-06-26T00:00:00.000Z,1.5,31.3,2.42,2.09,3.05,2.793,580
2022-06-27T00:00:00.000Z,1.8,33.79,3.4,2.7,4.07,2.905,553
2022-06-28T00:00:00.000Z,1.17,5.28,3.3,2.35,3.83,0.919,555
2022-06-29T00:00:00.000Z,1.25,10.8,2.54,2.02,3.1,1.375,559
2022-06-30T00:00:00.000Z,0.85,17.6,2.75,2.29,3.17,1.036,556
2022-07-01T00:00:00.000Z,0.73,9,2,1.7,2.29,1.203,556
2022-07-02T00:00:00.000Z,1.5,16.89,3.1,2.35,3.89,1.271,556
2022-07-03T00:00:00.000Z,1.6,9,3.22,2.7,4.55,1.292,542
2022-07-04T00:00:00.000Z,1.38,25.95,2.4,1.98,2.85,1.238,558
2022-07-05T00:00:00.000Z,1.1,11.2,2.4,1.75,3.3,1.278,536
2022-07-06T00:00:00.000Z,1.2,9.4,1.98,1.7,2.47,1.16,554
2022-07-07T00:00:00.000Z,1.33,12.13,2.2,1.92,2.65,1.039,374
2022-07-08T00:00:00.000Z,0.93,12.38,1.92,1.6,2.29,1.136,534
2022-07-09T00:00:00.000Z,0.82,3.4,1.3,1.12,2.24,0.712,113
2022-07-16T00:00:00.000Z,2.83,18.67,4.18,3.38,5.35,2.93,186
2022-07-17T00:00:00.000Z,2.7,42.92,4.3,3.75,5.8,4.466,576
2022-07-18T00:00:00.000Z,2.78,24.42,4.07,3.71,4.59,2.066,572
2022-07-19T00:00:00.000Z,2.08,11.4,3.55,3.13,4.2,0.847,560
2022-07-20T00:00:00.000Z,1.33,13.88,2.8,2.39,3.26,1.481,577
2022-07-21T00:00:00.000Z,2.83,12.25,4.68,4,5.82,1.313,567
2022-07-22T00:00:00.000Z,1.9,35,4.2,3.2,5.82,1.991,578
2022-07-23T00:00:00.000Z,3.1,25.8,6.6,5.85,7.15,1.324,565
2022-07-24T00:00:00.000Z,5.15,44.75,7.13,6.68,8.1,3.805,571
2022-07-25T00:00:00.000Z,2.5,10.5,6.6,5.6,7.42,1.636,581
2022-07-26T00:00:00.000Z,1.35,51.25,6.53,5.05,8.18,3.344,577
2022-07-27T00:00:00.000Z,1,14.93,2.47,2.2,3.3,1.452,574
2022-07-28T00:00:00.000Z,1.08,28.02,4.3,3.72,5.34,2.518,564
2022-07-29T00:00:00.000Z,1.2,22.55,3.58,2.02,6.96,5.627,560
2022-07-30T00:00:00.000Z,0.77,26.2,2.72,1.59,5.03,6.106,509
2022-07-31T00:00:00.000Z,0.77,38.17,1.69,1.32,2.6,5.865,576
2022-08-01T00:00:00.000Z,0.68,14.43,2.6,1.3,3.2,1.505,507
2022-08-02T00:00:00.000Z,0.9,15.02,1.52,1.3,2.1,2.18,543
2022-08-03T00:00:00.000Z,1.2,35.42,2.1,1.7,2.45,3.363,557
2022-08-04T00:00:00.000Z,0.95,17.3,2.5,1.7,3,1.254,462
2022-08-05T00:00:00.000Z,1.45,12.23,3.2,2.29,4.09,1.906,566
2022-08-06T00:00:00.000Z,1.1,6.32,2.95,2,4.28,1.298,547
2022-08-07T00:00:00.000Z,0.9,5.13,1.9,1.55,2.29,0.727,443
2022-08-08T00:00:00.000Z,1.08,4.09,2.17,1.9,2.78,0.636,509
2022-08-09T00:00:00.000Z,3.05,6.6,4.2,3.88,4.97,0.783,558
2022-08-10T00:00:00.000Z,1.5,4.57,2.29,1.98,3.39,0.785,477
2022-08-11T00:00:00.000Z,1.6,3.13,2.1,1.92,2.29,0.268,460
2022-08-12T00:00:00.000Z,1.12,4.53,1.85,1.6,2.13,0.532,237
2022-08-13T00:00:00.000Z,1,44.67,1.55,1.33,1.9,2.441,582
2022-08-14T00:00:00.000Z,1.14,11.82,2.33,2,2.85,0.916,552
2022-08-15T00:00:00.000Z,1.2,12.6,2.65,2.2,3.2,1.185,455
2022-08-16T00:00:00.000Z,1.92,18.92,3.33,2.94,4.32,1.423,581
2022-08-17T00:00:00.000Z,3.1,26.98,6.45,4.3,11.67,5.405,417
2022-08-18T00:00:00.000Z,0.8,105.57,4.9,1.7,10.75,8.111,477
2022-08-19T00:00:00.000Z,0.2,9.02,1.6,1.1,2,0.922,577
2022-08-20T00:00:00.000Z,0.6,8.93,1.3,0.98,1.99,1.36,533
2022-08-21T00:00:00.000Z,0.52,30.45,1.1,0.9,1.7,3.199,513
2022-08-22T00:00:00.000Z,0.95,14,1.5,1.25,2.09,1.03,352
